,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
184,116,10,130000000,5,15,14.907754170746962,103128,168,1019,678
185,119,10,109228077,128,1,13.40085151759031,240192,123,475,1024
186,152,9,130000000,76,29,15.0,13047,8,247,1016
187,17,5,130000000,9,15,7.0963792073539285,1,133,64,467
188,22,4,110912205,88,31,14.692783718928695,376322,137,263,752
189,231,7,130000000,115,22,13.935645803903713,7580,175,923,688
190,256,7,98414984,128,4,8.003003200221402,129463,109,308,433
191,36,10,130000000,45,23,9.30497084543782,30036,131,782,764
192,1,10,130000000,15,12,9.84123487515884,7904,208,244,1024
193,48,7,3361466,105,27,5.713241780176759,459599,230,632,966
194,117,4,127239383,46,22,11.361954287066222,298180,233,651,930
195,59,2,130000000,31,32,7.269500942939753,1,23,240,1024
196,90,7,29406349,45,20,6.408828869462013,53668,193,528,399
197,119,3,128141297,128,19,14.961927351389066,21550,6,256,336
198,72,5,130000000,128,2,12.965895501181569,18926,196,1,412
199,256,7,130000000,128,2,9.344393287042283,392411,79,392,802
200,225,2,70030278,69,21,12.5363889665587,316686,137,975,46
201,235,2,130000000,86,17,10.911000928893733,41047,256,61,350
202,112,2,111355677,120,2,9.99658683107408,193876,113,874,397
203,38,1,123602036,118,1,14.843392349471667,178434,53,55,339
204,13,4,130000000,118,2,15.0,43894,57,54,343
205,256,6,130000000,117,2,11.270569613743705,252053,144,883,84
206,240,2,78830406,113,13,8.845489677718518,110747,5,49,348
207,240,2,123472911,114,2,5.0,43941,98,973,91
208,256,3,120685660,126,21,13.969073036271574,46671,9,737,586
209,120,6,130000000,112,3,9.309812305684861,122379,142,1024,54
210,168,6,86587364,84,18,11.294052029163634,500,144,794,56
211,151,9,130000000,128,14,8.096683709052279,204649,2,1024,536
212,250,1,103998073,103,7,14.769236548327976,102479,3,819,211
213,256,6,130000000,114,2,12.262051670680147,269567,207,1024,553
214,244,1,120536172,128,8,14.522976138702393,34728,14,871,814
215,14,4,88289696,94,18,15.0,212428,56,695,436
216,254,3,91649574,91,26,14.918365597709911,400931,59,1023,57
217,229,2,72402627,72,4,6.113987391461674,52358,87,751,547
218,151,10,76359963,76,32,8.712137494490987,500000,2,618,48
219,221,2,130000000,82,18,13.492213708932786,95696,27,1024,197
220,178,2,71244775,99,2,6.668175702231254,122517,256,881,366
221,226,3,129757645,128,3,8.270686902994221,25772,8,1021,54
222,156,6,81073616,80,18,12.043443374250227,281561,206,639,577
223,223,2,129999020,112,5,7.7107853851317625,53213,256,1002,395
224,171,2,86333309,85,6,5.492875634362693,75088,87,540,1024
225,246,1,120901910,85,18,7.996352875265248,264487,6,720,822
226,116,2,48307024,122,2,12.567266660802066,54469,143,916,839
227,156,2,79011593,78,4,11.077840168528763,42013,22,623,87
228,1,4,104503935,120,2,14.387281541611818,285152,13,823,584
229,152,2,96902956,96,2,14.288748386899103,22769,34,962,57
230,251,2,130000000,120,2,14.879635976171167,43653,57,741,573
231,222,4,124573640,123,19,11.107170992578263,288801,22,927,131
232,213,6,108099957,107,17,13.315399104285737,263796,136,852,541
233,22,4,109156768,108,10,13.776037637697467,150695,256,83,333
234,233,2,116199447,102,18,5.3677806667290495,91310,85,931,692
235,178,2,105429748,82,18,12.904640000342582,420457,9,68,347
236,193,8,66305120,101,17,8.483018997273103,500000,1,801,84
237,193,7,98043725,97,21,14.978162755669805,324213,56,725,825
238,184,3,93535089,92,9,15.0,134069,1,737,275
239,198,2,127199029,107,15,5.520706853268291,8006,81,964,604
240,256,1,130000000,128,18,15.0,28604,4,1024,550
241,183,2,92919021,92,4,5.0,51833,174,732,107
242,2,4,130000000,128,12,14.941011632483121,184409,55,5,342
243,256,10,115976745,117,17,9.557775898683815,54508,4,914,113
244,180,2,94465989,119,3,9.783807253025863,488191,256,126,709
245,255,1,38534975,128,2,15.0,414470,65,323,848
246,201,2,109640949,102,17,8.53868392873953,474041,1,649,523
247,228,2,130000000,116,22,8.843656988014793,259837,4,926,694
248,192,6,97256578,96,17,13.61309563525251,265237,26,979,52
249,187,8,1,128,8,13.201516248945419,190218,8,1024,243
250,231,1,88267200,116,3,8.174816687477382,369561,188,696,757
251,256,3,125334885,102,4,11.804249614319417,235258,19,931,655
252,11,4,115788827,121,2,8.469421977056207,177797,2,991,474
253,199,2,101190072,100,3,8.35336624497996,34906,1,797,72
254,14,4,122813332,78,4,10.829424001950844,1,216,393,84
255,256,3,130000000,128,8,15.0,117295,61,1024,241
256,12,4,127955473,102,4,5.027950616741674,40060,96,46,329
257,201,2,130000000,128,32,15.0,24621,133,792,105
258,204,3,111732052,125,13,12.360726113055335,238247,137,1024,185
259,17,4,9615828,85,3,14.99261429770588,150446,55,881,846
260,71,1,35476041,36,1,7.7289997237999515,1,1,280,1
261,201,2,123905601,75,4,13.605855276030667,26036,108,797,893
262,237,1,120464899,119,2,14.266520075520791,17821,10,949,37
263,155,2,129184318,113,22,8.559965186629462,43196,1,965,141
264,256,3,42254215,42,8,15.0,113115,241,342,232
265,256,3,116612269,102,18,5.109995263768469,26321,96,840,72
266,250,2,125132498,128,4,12.924483502273997,341618,141,986,700
267,233,9,103289241,25,20,15.0,46945,54,10,387
268,225,3,121252790,98,3,11.292148472094487,130669,140,955,268
269,251,2,115410213,114,27,15.0,422622,57,908,865
270,249,1,57131713,57,17,14.688586922119274,260790,9,451,534
271,247,8,128519908,91,3,5.058763919434224,100988,98,866,280
272,1,10,1,1,32,5.0,500000,256,1,1024
273,114,2,130000000,120,2,13.629562065725086,209536,107,455,119
274,19,4,74571314,119,2,8.594459274151507,70550,1,74,315
275,221,2,111048668,109,5,14.872297644088702,65627,59,1011,234
276,253,2,116181188,127,4,12.4468861367675,264872,18,1012,106
277,91,1,113523170,72,32,8.541352639310649,220497,2,894,452
278,253,6,127437035,110,3,15.0,25159,58,736,563
279,152,9,101680642,97,26,13.523678413334796,38482,42,951,63
280,2,4,101781200,93,24,15.0,271691,57,737,751
281,1,6,124259326,119,17,14.977803506332659,34341,65,955,530
282,214,3,100339572,22,32,12.22572538419536,1586,138,740,557
283,178,2,90479036,89,3,11.209949759808552,30560,149,713,64
284,176,2,118553195,102,4,14.458061093244991,338957,43,382,15
285,242,2,94455288,93,11,15.0,159681,11,744,328
286,243,3,110014659,1,28,14.115698781620843,41391,5,869,85
287,180,8,106548318,118,8,5.0,25863,174,841,54
288,189,6,87914955,34,21,12.442050912105156,37964,134,1024,95
289,222,2,130000000,128,21,14.9645539399274,318663,55,1024,653
290,238,2,60967060,121,19,8.539993461459503,52309,1,949,113
291,224,3,76262928,119,3,8.782838812514523,11196,8,1024,371
292,233,6,118507794,117,18,7.856870723954158,273634,1,934,561
293,247,1,130000000,128,6,15.0,78566,58,986,49
294,198,9,101142813,102,17,13.848534919800352,449809,256,927,126
295,224,1,113793009,112,1,9.635038748864435,1,16,896,1
296,243,2,130000000,128,4,15.0,370655,57,1019,45
297,16,4,108467136,120,2,5.001394584556025,367247,104,603,1023
298,224,2,40296050,89,3,15.0,500000,55,768,547
299,206,5,105353775,104,13,15.0,195929,256,964,44
0,80,10,130000000,47,18,5.0,443039,142,1024,1024
1,67,10,130000000,47,28,12.333989982785067,95649,190,1024,1024
2,70,3,130000000,60,15,12.50510366516155,500000,178,1024,160
3,168,8,86837131,117,7,14.011667836457491,169432,211,681,828
4,58,10,130000000,79,19,6.050059808012841,452571,157,144,454
5,79,10,121279049,32,22,15.0,1,90,1024,795
6,80,2,130000000,48,17,11.716820831142819,173699,154,85,838
7,64,2,107581691,25,15,12.200637172584507,500000,90,1024,756
8,85,1,119916020,128,20,11.958312537077907,500000,165,225,392
9,58,1,120514416,1,21,15.0,195445,83,335,1024
10,74,7,113743022,46,32,5.0,500000,106,1024,1
11,62,10,130000000,45,32,5.0,417885,151,1024,330
12,60,8,109643081,47,20,7.608652204932394,232703,51,880,408
13,66,1,111909969,24,15,13.485332442586976,122681,79,1024,602
14,50,2,118963481,36,16,12.42208714189714,1,68,479,366
15,80,2,130000000,48,18,5.0,100300,158,1,1024
16,256,2,35906485,57,32,5.0,1,116,218,778
17,15,7,25880136,99,21,9.890897553414106,101386,117,851,73
18,161,10,130000000,48,26,5.0,422274,148,114,194
19,76,1,115511721,65,18,5.0,104183,109,1024,280
20,137,5,9144519,113,20,6.66597492992878,385762,163,259,601
21,88,2,115474210,74,21,5.857115788054746,395152,80,650,716
22,256,10,85861371,4,9,13.934885258479323,1,33,133,624
23,86,1,130000000,46,20,5.0,81813,180,1024,343
24,173,1,113952242,123,23,11.780163878574967,397886,248,614,788
25,36,10,63544627,7,13,6.705663203986249,7494,216,1014,243
26,72,10,130000000,48,18,12.445041375402987,441518,155,923,368
27,226,4,124675278,4,32,10.949119133874774,472721,26,954,352
28,79,8,130000000,58,18,12.054115547052714,93203,113,1024,267
29,84,10,130000000,47,19,12.227925399191795,428332,176,1,418
30,73,10,130000000,49,20,11.864323616592667,112143,121,1024,662
31,82,6,89893938,112,30,5.399702042341232,143115,126,810,71
32,155,1,24686621,62,28,9.267684384556226,196930,2,13,1
33,164,2,130000000,92,23,12.376156807437777,500000,175,1,248
34,86,10,122613787,47,19,12.035846051751609,101751,173,304,238
35,160,3,7367515,44,15,13.79834377206862,292564,110,983,332
36,33,4,85227170,33,6,12.550631938502192,43080,67,936,132
37,63,9,130000000,47,18,5.0,435829,151,1024,726
38,123,6,97233727,37,1,12.40920025941525,104387,174,824,1024
39,10,1,67177955,122,29,13.285749033093452,471507,51,896,727
40,176,3,56119391,19,24,6.354997470852295,143848,135,583,300
41,93,10,108878277,50,22,10.831679000134677,398153,110,1024,408
42,70,10,130000000,46,18,5.0,219326,163,134,393
43,68,2,115493104,20,16,15.0,394383,97,1,402
44,121,5,31570058,105,15,6.363765327259898,323262,222,182,878
45,31,6,81003698,20,15,10.332758547738194,97024,204,205,824
46,167,10,130000000,49,18,12.091525952876953,99846,174,1024,313
47,61,10,130000000,95,19,5.0,75606,154,143,394
48,80,4,113948000,61,19,9.821851107073243,1,109,1024,254
49,86,1,106856748,39,19,15.0,500000,136,1024,483
50,82,3,117126784,55,19,11.691946172904313,85515,117,212,1
51,138,10,130000000,46,19,5.0,340826,184,154,785
52,6,2,103766106,49,14,8.98750988766551,47866,96,165,913
53,202,5,15273728,100,17,8.369125350364046,319528,91,403,939
54,84,10,130000000,47,26,11.467612265063407,500000,141,125,205
55,25,6,6559643,120,23,5.300734685733914,484029,241,734,119
56,149,5,21772021,107,18,14.412144590169191,62243,42,904,248
57,90,10,118209706,53,18,10.6293227576743,426774,119,1024,1
58,88,10,130000000,128,32,5.943116757743919,422243,151,1024,835
59,25,8,47973446,80,19,12.05870445817709,10123,142,753,189
60,95,9,46334104,87,7,12.337342799973673,278938,146,485,510
61,71,10,130000000,86,25,12.47972919314784,108998,89,1024,188
62,1,7,130000000,119,1,15.0,363115,256,703,680
63,79,10,122306234,104,32,6.557678823335924,446836,164,1,528
64,86,3,110727045,48,16,15.0,1,87,1024,433
65,109,3,114197689,62,20,12.492399047493725,141031,161,1024,555
66,74,10,130000000,46,19,7.015750203671715,103174,132,202,416
67,88,10,130000000,108,26,11.579032314800465,145122,139,114,205
68,71,4,115221079,52,22,11.433757309078931,1,108,1,495
69,80,10,130000000,46,18,5.0,406751,145,191,260
70,44,5,82574891,29,26,14.369776388630271,264565,30,952,101
71,90,5,125266678,54,18,5.0,119622,112,1024,532
72,228,4,81132215,118,15,13.89147094450891,457510,70,298,843
73,150,10,130000000,48,17,12.043578055053,500000,169,74,248
74,79,10,130000000,49,18,11.872342340644233,400743,167,1024,414
75,1,10,112037545,45,19,11.820365611740066,500000,96,1024,430
76,92,1,130000000,46,18,6.9135911260526655,409362,145,173,302
77,70,3,130000000,128,18,5.0,87464,150,149,269
78,64,3,114454056,53,18,8.220960799397272,500000,113,1,204
79,89,10,130000000,104,18,11.869577888214392,156205,183,1024,261
80,92,8,111277776,49,19,5.0,1,107,1,648
81,92,10,121504604,44,17,5.0,500000,100,1,378
82,82,10,130000000,128,18,12.153647776473882,238727,162,1024,306
83,104,8,115651698,53,21,12.24081307305271,500000,118,231,317
84,98,10,130000000,47,32,12.23563434845341,79166,148,140,503
85,78,6,118484689,52,19,12.514928816774951,409827,124,1,283
86,85,10,111362482,66,32,11.277023315925828,121246,118,1,322
87,88,4,39139015,66,30,7.111925386196939,387682,13,464,601
88,87,1,130000000,47,17,11.78153135989675,262055,148,1024,1
89,68,10,130000000,49,19,6.334568830793937,500000,149,1024,333
90,78,10,130000000,47,26,5.0,123576,150,1,352
91,82,10,130000000,101,26,12.333118540060518,500000,185,100,1024
92,85,8,113512591,128,20,9.986241713541911,1,109,1,502
93,71,3,114075550,37,20,11.662574683985412,302617,122,1024,554
94,136,2,130000000,103,17,11.853516556824154,500000,169,1024,299
95,78,8,73417673,30,5,11.798193388297186,74115,198,112,176
96,77,1,130000000,50,19,10.74878639927457,500000,121,1024,549
97,78,4,98899566,76,5,14.419702533632517,494604,88,514,160
98,128,9,81464086,98,9,9.579621748998761,290084,98,352,764
99,66,2,130000000,45,27,12.249535425265371,440894,158,148,372
100,112,2,130000000,94,16,9.177560842693417,254652,214,429,682
101,188,5,130000000,79,28,11.788709260165527,279924,1,696,1
102,172,7,130000000,60,15,11.692369042731329,221348,174,686,696
103,187,5,130000000,95,30,13.112419378244196,244342,151,424,620
104,88,8,130000000,65,8,9.581953215570618,298419,11,986,733
105,132,8,124238496,69,25,15.0,351709,185,547,781
106,77,9,130000000,128,32,7.991609716987972,274721,216,306,863
107,29,1,13505312,48,29,6.070901023983291,18795,11,140,59
108,81,10,130000000,115,20,15.0,435654,168,911,633
109,242,8,119994540,88,32,9.479237995197053,365007,98,708,1024
110,1,1,130000000,1,32,15.0,339463,256,1,1024
111,81,8,1,1,11,15.0,146911,169,1024,851
112,253,8,128343278,103,15,14.872701495546742,367836,189,767,448
113,256,8,130000000,80,32,15.0,391230,200,1024,787
114,192,5,127460268,123,25,12.105610059383007,359294,95,731,379
115,174,7,130000000,56,7,8.976403401566714,465313,195,412,707
116,108,3,110098972,124,17,13.469090168247128,421286,216,867,863
117,256,5,130000000,54,19,12.399449684507012,214126,124,1024,439
118,256,9,130000000,128,29,8.823929604500227,448714,164,422,1023
119,256,7,130000000,92,15,12.326549462517868,500000,238,734,449
120,188,5,130000000,51,9,14.33902420652482,349764,134,334,1015
121,256,7,130000000,98,32,15.0,361243,154,1024,623
122,109,3,120431078,30,27,14.263866570909428,361927,186,949,741
123,161,7,125859993,40,20,12.183217972829574,280565,125,474,186
124,138,7,130000000,71,20,9.10234896851652,430765,220,857,89
125,19,7,45456703,21,25,8.272013443870524,444771,156,599,456
126,162,7,12913463,61,3,10.094057880342007,67114,209,761,108
127,166,6,84116704,83,17,11.470515424152046,257370,132,663,528
128,103,2,122712060,91,12,14.414574204808165,500000,139,964,555
129,93,9,130000000,89,9,8.59603273498173,441641,233,871,675
130,81,8,130000000,88,13,7.824475686305031,442023,1,1024,889
131,82,8,130000000,54,21,10.051129277133555,346387,208,338,844
132,52,8,25762435,26,24,6.981747059700335,374142,192,204,766
133,256,5,130000000,82,9,9.350452344656688,346876,221,704,56
134,82,10,127888443,61,24,13.597923015304646,337336,131,329,990
135,161,3,130000000,81,9,13.922661476985374,229692,133,427,574
136,256,6,130000000,106,23,8.940701213724706,290993,222,844,727
137,64,1,130000000,80,12,15.0,285616,169,1024,574
138,99,4,110916861,33,26,8.713938547298312,463082,53,755,506
139,159,9,130000000,128,7,8.079038170714025,451619,242,412,318
140,256,7,130000000,89,32,15.0,312426,160,737,451
141,1,1,130000000,96,16,12.706673219020493,434843,119,790,475
142,182,5,130000000,113,30,8.913833135947687,303812,1,1024,636
143,110,2,121435498,100,27,9.275428356949337,361855,27,816,856
144,84,9,123927596,49,10,8.755189804144116,262789,1,757,480
145,256,8,130000000,93,27,9.280551260458836,392530,64,477,271
146,193,5,130000000,53,18,8.87434669581115,340568,147,814,984
147,85,9,130000000,38,9,8.273287029421267,467477,227,1024,639
148,74,9,130000000,67,12,14.497990169730858,414109,145,1024,818
149,152,3,128449747,53,32,15.0,348806,178,607,195
150,88,5,130000000,107,20,15.0,398336,215,1024,858
151,157,6,128379127,60,4,14.551224385954221,360910,148,429,951
152,256,3,130000000,128,9,9.510835899912193,345754,208,294,856
153,217,5,110073059,109,16,13.467160378683928,241103,124,867,494
154,256,7,130000000,50,11,12.822185252847715,232468,142,676,266
155,178,5,90404158,89,15,11.954215736434287,222264,114,712,456
156,107,7,130000000,128,13,9.251116739669907,221089,213,462,169
157,1,1,130000000,95,16,10.69476008605636,500000,1,1024,1024
158,237,6,130000000,107,27,10.917383420950078,435657,1,606,1
159,167,10,130000000,60,12,9.867799264090777,297232,228,749,1
160,196,6,99638726,98,17,12.664513437772246,254918,131,785,523
161,83,10,130000000,94,7,8.085475904144793,294669,235,761,986
162,152,5,74642023,77,14,10.741685365332586,239042,123,610,448
163,256,5,130000000,53,8,9.645394448949963,200427,202,422,221
164,256,6,130000000,82,23,15.0,333558,256,1024,547
165,72,9,130000000,41,32,8.289626728054396,416904,1,1024,807
166,256,9,130000000,82,13,10.278714575495439,439403,1,1024,874
167,106,9,130000000,90,30,10.066660302750677,163966,216,422,931
168,102,3,130000000,128,21,8.95771747546421,328070,60,406,239
169,81,8,130000000,48,28,6.845122695828036,441662,1,868,578
170,256,7,130000000,68,30,8.445608938417609,341834,46,1024,700
171,81,2,130000000,112,32,5.0,361807,1,948,1024
172,256,1,130000000,128,1,15.0,1,1,1024,1
173,256,4,130000000,50,13,12.005239441605157,268964,66,1024,956
174,154,7,120614053,113,9,10.983392004807573,130003,176,418,687
175,1,1,130000000,90,15,5.0,327066,1,1,1
176,77,1,130000000,66,17,7.965853635608418,430546,1,1024,855
177,168,5,130000000,101,15,15.0,470732,1,440,186
178,1,10,130000000,99,13,7.062285627154647,340537,256,1024,699
179,162,9,130000000,47,7,8.698424520524775,251746,256,379,1024
180,63,1,130000000,84,8,7.414678235014536,414704,1,1017,915
181,104,4,130000000,125,32,14.079351295603693,500000,165,929,659
182,145,7,130000000,34,32,10.358093852009555,347470,197,877,658
183,67,1,130000000,107,32,15.0,453775,256,267,1
184,117,3,129361154,94,18,7.516787394290156,311523,256,1013,621
185,1,10,130000000,78,15,7.3264658504896465,416618,244,618,454
186,111,4,130000000,83,15,10.510590780218166,328177,80,662,452
187,254,6,130000000,1,1,14.855878314403844,419575,151,968,553
188,159,7,130000000,105,8,13.728344399299173,246697,146,839,218
189,181,4,130000000,99,12,14.963314300994247,426287,99,1024,901
190,256,6,130000000,122,10,12.407766371224792,269964,134,432,628
191,256,9,130000000,94,16,9.763241248302954,203220,189,1024,417
192,99,2,130000000,51,24,8.826172686726816,417645,39,968,656
193,256,7,120501813,97,27,15.0,367595,181,794,269
194,160,9,130000000,65,6,7.474196268755437,248919,255,1024,441
195,232,9,117570085,38,28,14.043797940123724,452078,232,926,926
196,1,1,130000000,69,1,13.859555753657855,372494,207,1024,784
197,256,5,130000000,106,17,7.947572962524326,462777,216,1024,480
198,183,5,130000000,51,15,10.86852609981834,343551,1,394,493
199,154,6,128037903,55,5,9.337395745588394,327233,40,875,541
200,133,8,130000000,44,11,15.0,500000,256,1,1024
201,207,7,122155584,78,13,15.0,500000,1,368,418
202,256,10,130000000,67,23,15.0,414561,256,364,381
203,256,6,130000000,46,12,14.166573358659218,456055,256,107,1024
204,129,8,126399615,47,10,12.112545741762833,1,1,88,576
205,100,5,130000000,128,21,15.0,500000,256,1,641
206,114,6,130000000,110,12,12.028381428017227,500000,256,530,223
207,116,10,130000000,68,22,15.0,264444,200,1,506
208,114,7,128922230,128,13,15.0,1,1,499,1024
209,1,5,130000000,70,18,15.0,269099,1,1,741
210,1,4,130000000,70,16,15.0,500000,256,1,1024
211,131,3,116220186,59,13,15.0,1,256,1,1024
212,11,4,129178829,94,10,14.333054050803185,275184,160,575,394
213,105,6,130000000,72,32,15.0,1,256,205,1024
214,256,6,130000000,128,10,15.0,178838,256,102,513
215,118,7,130000000,78,11,11.603289856662533,459360,165,334,520
216,155,4,101283374,34,11,9.338323988357647,100843,168,1,169
217,123,7,130000000,96,12,15.0,435322,256,88,580
218,105,6,130000000,45,12,15.0,448023,1,190,383
219,159,4,130000000,128,17,11.301102619547367,1,256,1,1024
220,256,1,130000000,103,20,14.465186712334772,1,256,363,427
221,114,6,126892814,80,13,15.0,357673,256,1,585
222,223,3,23862416,90,21,12.972995080053806,185587,228,734,800
223,139,6,124466614,64,23,13.804223531900817,442632,1,101,1024
224,131,6,130000000,104,24,15.0,442035,208,385,1024
225,124,8,25711559,42,7,11.69032344761322,139930,7,135,664
226,151,3,130000000,58,14,13.58895557222993,390275,256,1,518
227,10,2,1163049,23,4,10.039242431521416,486837,196,772,499
228,256,7,130000000,70,17,15.0,368098,1,1,442
229,1,6,130000000,64,12,11.813811112352065,432095,256,485,587
230,92,7,125570965,61,16,13.524099603654506,389182,204,1,1024
231,256,9,130000000,105,15,15.0,1,256,376,522
232,256,5,130000000,1,32,15.0,500000,126,1024,1
233,256,8,130000000,109,15,15.0,417353,256,346,650
234,51,7,130000000,52,12,15.0,432719,217,168,547
235,199,10,130000000,104,14,14.033566781221456,417425,1,1,1024
236,186,7,130000000,67,32,14.58693474829553,423251,1,359,1024
237,162,6,124503922,53,15,15.0,500000,1,388,545
238,241,2,108526153,52,27,12.717377012595534,427898,119,26,820
239,1,9,130000000,72,17,14.224191024090837,435085,158,314,540
240,160,6,122762653,70,8,14.75787665694952,484092,180,782,593
241,168,6,130000000,87,18,12.211784029923688,365359,256,169,1024
242,137,8,130000000,70,25,14.700371513415886,1,1,106,205
243,108,1,130000000,71,11,15.0,168973,256,1,1024
244,246,9,4885972,110,2,14.42580851726234,92446,2,48,660
245,129,5,130000000,68,14,5.0,276443,180,122,1024
246,256,8,130000000,68,20,14.270385136170852,500000,80,373,475
247,136,7,130000000,61,14,5.0,424249,256,408,1024
248,99,4,130000000,52,16,13.296260748862432,1,1,347,1024
249,111,5,130000000,78,1,15.0,185734,173,160,687
250,125,1,130000000,52,16,5.0,372313,1,1,480
251,124,1,130000000,60,11,12.638302747803623,443315,175,497,230
252,122,1,130000000,45,12,14.356133242402223,435157,169,488,596
253,70,7,56792536,70,17,8.655323900299685,248409,47,484,278
254,141,7,130000000,74,11,14.207522490813906,364237,1,422,912
255,185,10,70463478,127,1,7.496407637372613,453262,9,918,26
256,51,8,127118706,78,24,15.0,420499,256,487,1024
257,256,4,130000000,79,17,5.0,500000,256,1,490
258,1,1,130000000,44,25,15.0,500000,256,473,523
259,150,7,130000000,56,15,13.797367471636127,81495,256,1,407
260,6,3,119976965,101,20,14.907151395455003,35930,139,163,67
261,145,8,130000000,109,23,14.305238757290276,367475,41,1,1024
262,12,9,38347042,120,15,5.80348346527914,49710,78,125,953
263,1,7,130000000,46,26,13.978120302381603,1,173,1,561
264,134,1,130000000,78,15,15.0,1,1,236,648
265,123,6,120163057,67,15,13.462820312080767,500000,256,238,372
266,158,8,130000000,98,15,13.548861965950339,1,256,346,609
267,1,1,122374512,128,27,15.0,435289,222,1,595
268,144,5,130000000,90,18,15.0,500000,1,1,1024
269,256,6,130000000,66,16,10.709416764795463,1,212,227,1024
270,122,4,130000000,128,13,15.0,300565,148,37,1024
271,90,7,130000000,52,17,15.0,1,256,1,773
272,125,3,93471422,119,22,6.024508848786354,346028,245,711,498
273,187,7,130000000,107,13,15.0,1,57,1,492
274,256,6,130000000,112,11,15.0,434516,1,1,236
275,1,6,130000000,80,18,12.549647052988941,1,256,1,1024
276,156,1,130000000,128,15,15.0,395215,256,319,522
277,130,7,130000000,50,17,13.614172481234629,100473,256,464,1024
278,147,5,130000000,46,18,15.0,362321,256,222,498
279,176,1,50395521,11,15,8.093450088053942,472935,87,442,615
280,184,1,130000000,69,17,15.0,1,178,1,1024
281,166,5,130000000,72,18,15.0,1,256,1,371
282,1,7,126039940,101,14,15.0,420053,1,416,1024
283,77,1,130000000,87,17,12.352122788147556,500000,256,1,535
284,137,1,130000000,106,12,15.0,500000,1,101,1024
285,1,1,123017692,57,16,15.0,370946,256,244,1024
286,125,10,130000000,65,17,15.0,500000,256,215,1024
287,138,5,120915026,79,15,15.0,1,141,1,476
288,1,8,130000000,47,12,15.0,500000,256,495,1024
289,147,6,115619384,107,9,14.459694990740434,291206,256,315,554
290,129,8,130000000,41,20,12.146309468958991,438423,1,107,553
291,145,10,130000000,47,11,15.0,392710,256,452,525
292,148,7,130000000,128,18,15.0,500000,181,1,485
293,146,1,130000000,78,18,15.0,371727,256,1,1
294,134,6,130000000,52,11,15.0,423329,157,1,1024
295,249,6,39841074,23,7,14.248936092481017,459204,233,832,958
296,97,4,130000000,101,15,13.49493072638493,393907,1,1,458
297,166,8,130000000,104,32,15.0,378955,256,378,454
298,45,6,130000000,44,24,15.0,56716,1,510,541
299,1,7,130000000,128,15,13.791890432126312,423900,216,164,398
300,229,8,130000000,82,32,12.12787380747868,141643,256,1,823
301,199,4,130000000,128,32,10.636540957078212,73241,183,1,848
302,191,1,130000000,128,32,12.794010240274408,188181,194,385,751
303,39,5,126425134,106,8,14.313876051455736,331024,121,681,699
304,52,4,130000000,99,32,8.743561817942592,94457,256,1024,1024
305,1,9,130000000,1,32,15.0,108921,1,913,1024
306,216,4,54849349,82,22,7.1816306840628386,284076,203,751,993
307,1,8,130000000,128,26,15.0,41429,159,785,1
308,1,3,130000000,112,13,5.0,81833,256,1024,838
309,1,10,130000000,128,32,7.619062589544397,119113,41,1024,1
310,256,5,130000000,128,32,7.412628186093691,339369,256,1024,1
311,1,7,130000000,84,32,7.802922348441353,215732,1,1024,863
312,1,8,130000000,126,32,5.0,173159,1,961,1024
313,1,8,121545104,128,26,5.0,1,1,1024,438
314,1,10,130000000,106,32,15.0,143153,1,1024,1
315,226,8,130000000,79,32,8.695135952042628,1,217,1024,788
316,256,10,130000000,97,17,9.983067347680734,61164,1,786,1024
317,256,4,130000000,128,32,10.490744610344146,500000,194,287,778
318,11,3,129231962,50,24,11.226265951991081,482190,248,756,28
319,1,6,130000000,128,32,5.0,115767,194,1024,1
320,207,4,130000000,83,32,5.0,255499,175,1,777
321,92,10,130000000,128,1,15.0,153904,71,787,576
322,1,10,130000000,121,17,5.0,28331,86,1024,1024
323,196,8,130000000,98,32,7.156942883050016,83420,206,329,1
324,256,1,130000000,105,14,8.544182506548868,162761,203,1024,794
325,107,2,4020945,38,21,6.945679813854564,494567,41,49,516
326,256,4,130000000,91,32,7.710646321408206,127263,1,1024,1024
327,207,5,44513127,109,16,12.45335584934757,391004,85,527,921
328,178,5,130000000,109,32,7.273845351689449,192263,256,1024,1
329,238,4,130000000,97,12,15.0,116326,256,762,293
330,1,1,130000000,128,15,8.306898511672678,121371,256,1,1024
331,1,5,130000000,95,32,11.219073991580068,1,210,345,742
332,175,6,56002667,81,8,11.182358745252262,319267,130,1024,35
333,137,2,116689915,14,12,12.26467352360487,231385,127,737,791
334,55,1,53741142,2,12,5.46559602022171,360275,17,741,931
335,1,5,130000000,78,32,11.660164433046909,107064,183,1024,747
336,256,5,130000000,80,25,9.803170347563078,259699,184,271,1024
337,77,3,75827592,81,11,11.407214924693108,144683,35,889,622
338,1,9,130000000,128,32,10.77146572852731,128715,1,730,1
339,201,4,130000000,105,32,11.577836367105784,500000,256,1024,810
340,1,8,130000000,128,21,15.0,124179,256,891,401
341,4,10,13978484,35,26,11.497581684961915,117778,73,620,501
342,125,4,94901779,48,17,9.947228580713272,233118,241,317,305
343,1,8,130000000,109,32,7.236209805922435,106215,118,876,1024
